id_municipio,sigla_uf,regiao,cluster_k2,cluster_k3,cluster_k4,cluster_k5,cluster_k6,cluster_k7,cluster_k8,cluster_k9,cluster_k10
2702553,AL,Nordeste,1,2,1,3,1,5,2,0,5
2702603,AL,Nordeste,1,2,1,3,1,5,1,3,6
2702702,AL,Nordeste,0,1,2,2,3,4,1,3,2
2702801,AL,Nordeste,0,1,2,2,3,4,1,3,6
2702900,AL,Nordeste,1,2,1,3,1,5,2,0,3
2703007,AL,Nordeste,1,2,1,3,1,5,2,0,5
2703106,AL,Nordeste,1,2,1,3,1,5,2,0,5
2703205,AL,Nordeste,1,2,1,3,1,5,2,3,6
2703304,AL,Nordeste,1,2,1,3,1,5,2,0,5
2703403,AL,Nordeste,1,2,3,0,5,0,7,8,9
2703502,AL,Nordeste,1,1,2,2,3,4,1,3,6
2703601,AL,Nordeste,1,2,1,3,1,5,1,3,6
2703700,AL,Nordeste,1,2,3,0,5,0,7,8,9
2703759,AL,Nordeste,1,2,1,2,3,4,1,3,6
2703809,AL,Nordeste,1,2,1,3,1,5,1,3,6
2703908,AL,Nordeste,1,2,3,0,5,0,7,8,9
2704005,AL,Nordeste,1,1,2,2,3,4,1,3,6
2704104,AL,Nordeste,1,2,1,3,1,5,2,0,5
2704203,AL,Nordeste,1,2,1,3,1,5,1,3,6
2704302,AL,Nordeste,1,0,0,1,0,3,4,1,4
2704401,AL,Nordeste,1,2,3,0,5,0,7,8,9
2704500,AL,Nordeste,1,2,1,3,1,5,2,3,6
2704609,AL,Nordeste,1,2,3,0,5,0,7,8,9
2704708,AL,Nordeste,0,0,0,1,0,3,4,1,4
2704807,AL,Nordeste,1,2,1,3,5,0,7,8,9
2704906,AL,Nordeste,1,2,3,2,2,6,1,7,6
2705002,AL,Nordeste,1,2,1,3,1,5,2,0,5
2705101,AL,Nordeste,1,2,1,3,1,5,2,0,5
2705200,AL,Nordeste,1,2,3,0,2,6,5,7,0
2705309,AL,Nordeste,1,2,3,0,5,0,7,8,9
2705408,AL,Nordeste,1,2,3,0,2,6,5,7,3
2705507,AL,Nordeste,1,2,1,3,1,5,2,0,5
2705606,AL,Nordeste,1,2,1,3,1,5,2,3,6
2705705,AL,Nordeste,1,2,1,3,1,5,2,0,5
2705804,AL,Nordeste,1,2,3,0,2,6,5,7,3
2705903,AL,Nordeste,1,2,3,0,5,5,2,0,3
2706000,AL,Nordeste,1,2,3,0,2,6,5,7,3
2706109,AL,Nordeste,1,2,1,3,1,5,2,0,5
2706208,AL,Nordeste,1,2,3,0,2,5,2,0,5
2706307,AL,Nordeste,1,2,1,3,2,6,5,7,3
2706406,AL,Nordeste,1,2,3,0,2,6,5,7,3
2706422,AL,Nordeste,1,2,1,3,1,5,2,0,5
2706448,AL,Nordeste,1,2,1,3,1,5,2,4,5
2706505,AL,Nordeste,1,2,1,3,1,5,1,3,6
2706604,AL,Nordeste,1,2,1,3,1,5,2,0,5
2706703,AL,Nordeste,1,2,1,3,1,5,2,0,5
2706802,AL,Nordeste,1,2,1,2,3,4,1,3,6
2706901,AL,Nordeste,1,2,1,3,1,5,2,0,5
2707008,AL,Nordeste,1,1,2,2,3,4,1,2,2
2707107,AL,Nordeste,1,2,1,3,1,5,2,0,5
2707206,AL,Nordeste,1,2,3,0,2,6,5,7,3
2707305,AL,Nordeste,1,2,1,3,1,5,2,0,5
2707404,AL,Nordeste,1,2,1,2,3,4,1,3,6
2707503,AL,Nordeste,1,2,1,3,1,5,2,0,5
2707602,AL,Nordeste,1,2,1,3,1,5,1,3,6
2707701,AL,Nordeste,1,0,1,3,1,3,4,1,4
2707800,AL,Nordeste,0,1,2,2,3,4,1,3,6
2707909,AL,Nordeste,0,0,0,1,0,2,6,4,1
2708006,AL,Nordeste,1,2,1,3,1,5,2,0,3
2708105,AL,Nordeste,0,1,2,2,3,4,1,3,6
2708204,AL,Nordeste,1,2,1,3,1,5,1,3,6
2708303,AL,Nordeste,1,2,1,3,1,5,2,0,5
2708402,AL,Nordeste,1,2,3,3,1,5,2,0,3
2708501,AL,Nordeste,1,2,1,3,1,5,2,0,5
2708600,AL,Nordeste,1,0,0,1,0,3,4,1,4
2708709,AL,Nordeste,1,1,2,2,3,4,1,3,6
2708808,AL,Nordeste,1,2,1,3,1,5,1,3,6
2708907,AL,Nordeste,1,2,1,3,2,6,0,4,0
2708956,AL,Nordeste,1,2,3,0,2,6,5,7,3
2709004,AL,Nordeste,1,2,3,0,5,0,7,8,9
2709103,AL,Nordeste,1,2,1,3,1,5,1,3,6
2709152,AL,Nordeste,1,2,1,3,5,0,7,8,9
2709202,AL,Nordeste,1,2,1,3,1,5,2,0,5
2709301,AL,Nordeste,1,2,1,3,1,5,2,3,5
2709400,AL,Nordeste,1,2,1,3,1,5,2,3,5
2800100,SE,Nordeste,1,2,3,0,5,0,7,8,9
2800209,SE,Nordeste,1,2,1,3,5,0,7,8,9
2800308,SE,Nordeste,0,0,0,1,0,3,4,1,4
2800407,SE,Nordeste,1,2,1,3,1,5,2,0,3
2800506,SE,Nordeste,1,2,1,3,1,5,2,0,5
2800605,SE,Nordeste,0,0,0,1,0,2,6,6,1
2800670,SE,Nordeste,1,2,1,3,1,5,2,0,5
2800704,SE,Nordeste,1,2,3,0,5,0,7,8,9
2801009,SE,Nordeste,1,2,3,0,2,6,0,4,0
2801108,SE,Nordeste,1,2,1,3,5,0,7,8,9
2801207,SE,Nordeste,0,0,0,1,0,2,6,6,1
2801306,SE,Nordeste,1,2,3,0,5,0,7,8,9
2801405,SE,Nordeste,1,2,1,3,5,0,7,8,9
2801504,SE,Nordeste,0,0,0,1,0,2,6,4,8
2801603,SE,Nordeste,1,2,3,0,5,0,7,8,9
2801702,SE,Nordeste,1,2,3,0,5,0,7,8,9
2801900,SE,Nordeste,1,1,3,0,5,0,7,8,9
2802007,SE,Nordeste,1,0,0,1,5,2,6,4,1
2802106,SE,Nordeste,0,0,0,1,0,3,4,1,4
2802205,SE,Nordeste,1,2,3,0,2,6,5,7,6
2802304,SE,Nordeste,1,2,1,3,1,0,1,3,6
2802403,SE,Nordeste,1,2,3,0,5,0,7,8,9
2802502,SE,Nordeste,1,2,3,0,2,6,5,7,0
2802601,SE,Nordeste,1,2,1,3,2,6,1,3,6
2802700,SE,Nordeste,1,2,3,0,5,0,7,8,9
2802809,SE,Nordeste,1,2,1,3,1,5,2,0,5
2802908,SE,Nordeste,1,0,1,3,1,3,4,1,4
2803005,SE,Nordeste,1,2,1,3,1,5,2,0,5
2803104,SE,Nordeste,1,2,3,0,2,6,5,7,3
2803203,SE,Nordeste,1,2,1,3,1,5,2,0,5
2803302,SE,Nordeste,1,2,3,0,5,0,7,8,9
2803401,SE,Nordeste,1,2,1,3,1,5,2,0,5
2803500,SE,Nordeste,1,0,1,3,1,3,4,1,4
2803609,SE,Nordeste,1,2,1,3,5,0,7,8,9
2803708,SE,Nordeste,1,2,3,0,5,0,7,8,9
2803807,SE,Nordeste,1,2,3,0,5,0,7,8,9
2803906,SE,Nordeste,1,2,1,3,1,5,2,3,6
2804003,SE,Nordeste,0,0,0,1,5,0,7,8,9
2804102,SE,Nordeste,1,2,3,2,3,4,1,3,6
2804201,SE,Nordeste,1,2,1,3,5,0,7,8,9
2804300,SE,Nordeste,1,2,1,3,1,5,2,0,5
2804409,SE,Nordeste,1,2,3,0,2,6,5,7,0
2804458,SE,Nordeste,1,2,3,0,2,6,5,7,3
2804508,SE,Nordeste,1,2,1,3,1,3,2,4,5
2804607,SE,Nordeste,1,2,3,0,2,6,5,4,0
2804706,SE,Nordeste,1,2,3,0,5,0,7,8,3
2804805,SE,Nordeste,1,0,0,1,1,3,4,1,4
2804904,SE,Nordeste,1,2,1,3,1,5,2,0,5
2805000,SE,Nordeste,1,2,3,0,5,0,7,8,9
2805109,SE,Nordeste,1,2,3,0,2,6,5,7,3
2805208,SE,Nordeste,1,2,3,0,2,6,5,7,3
2805307,SE,Nordeste,1,2,3,0,5,0,7,8,9
2805406,SE,Nordeste,1,2,1,3,1,5,2,0,5
2805505,SE,Nordeste,1,2,1,3,1,5,2,0,5
2805604,SE,Nordeste,1,2,3,0,2,6,5,7,3
2805703,SE,Nordeste,0,0,0,1,0,3,4,4,8
2805802,SE,Nordeste,1,2,1,3,1,5,2,0,5
2805901,SE,Nordeste,1,2,3,0,5,0,7,8,9
2806008,SE,Nordeste,0,1,3,0,2,6,0,4,0
2806107,SE,Nordeste,0,0,0,1,0,2,6,6,1
2806206,SE,Nordeste,1,2,3,0,5,0,7,8,3
2806305,SE,Nordeste,1,2,1,3,1,5,2,0,5
2806404,SE,Nordeste,1,2,1,3,1,5,2,0,3
2806503,SE,Nordeste,1,2,3,0,2,6,5,7,0
2806602,SE,Nordeste,1,2,3,0,2,6,5,7,0
2806701,SE,Nordeste,1,2,1,3,1,5,2,0,5
2806800,SE,Nordeste,1,2,1,3,1,5,2,0,5
2806909,SE,Nordeste,1,2,1,3,5,0,7,8,5
2807006,SE,Nordeste,1,2,3,0,2,6,5,7,0
2807105,SE,Nordeste,1,0,1,3,1,5,2,0,5
2807204,SE,Nordeste,1,2,3,0,2,6,5,7,0
2807303,SE,Nordeste,1,2,3,0,5,0,7,8,9
2807402,SE,Nordeste,1,2,1,3,1,5,2,0,5
2807501,SE,Nordeste,1,2,1,3,5,0,7,8,9
2807600,SE,Nordeste,1,2,1,3,1,5,2,0,3
2900108,BA,Nordeste,1,2,3,0,2,6,5,7,0
2900207,BA,Nordeste,1,2,1,3,1,5,2,0,3
2900306,BA,Nordeste,1,2,1,3,5,0,7,8,9
2900355,BA,Nordeste,0,1,2,2,3,4,1,3,6
2900405,BA,Nordeste,1,2,1,3,1,5,2,0,5
2900504,BA,Nordeste,1,2,3,0,5,0,7,8,3
2900603,BA,Nordeste,0,1,3,4,2,6,5,7,0
2900702,BA,Nordeste,1,0,1,3,1,3,4,1,4
2900801,BA,Nordeste,1,2,1,3,1,5,2,0,3
2900900,BA,Nordeste,1,2,3,0,2,6,5,7,3
2901007,BA,Nordeste,1,2,1,3,1,5,2,0,5
2901106,BA,Nordeste,1,2,1,3,1,5,2,0,5
2901155,BA,Nordeste,1,2,1,3,1,5,2,0,5
2901205,BA,Nordeste,1,2,1,3,1,5,2,0,5
2901304,BA,Nordeste,1,2,3,0,5,0,0,8,0
2901353,BA,Nordeste,1,2,1,3,5,0,7,8,9
2901403,BA,Nordeste,1,2,1,3,1,5,2,0,5
2901502,BA,Nordeste,1,2,3,0,2,6,5,7,3
2901601,BA,Nordeste,1,2,3,0,2,6,5,7,3
2901700,BA,Nordeste,1,2,1,3,1,5,2,0,5
2901809,BA,Nordeste,1,2,3,0,5,0,7,8,9
2901908,BA,Nordeste,1,2,3,0,2,6,5,7,3
2901957,BA,Nordeste,1,2,3,0,2,6,5,7,3
2902005,BA,Nordeste,1,2,3,0,2,6,5,7,3
2902054,BA,Nordeste,1,2,1,3,2,6,5,7,3
2902104,BA,Nordeste,1,2,1,3,1,5,2,0,5
2902203,BA,Nordeste,1,2,3,0,5,0,7,8,3
2902252,BA,Nordeste,1,2,3,0,2,6,5,7,3
2902302,BA,Nordeste,1,2,3,0,5,0,7,8,9
2902401,BA,Nordeste,1,2,1,3,5,0,7,8,9
2902500,BA,Nordeste,1,2,1,0,2,6,1,3,3
2902609,BA,Nordeste,1,2,1,3,1,5,2,0,5
2902658,BA,Nordeste,1,2,3,0,2,6,5,7,3
2902708,BA,Nordeste,1,2,1,3,1,5,2,0,5
2902807,BA,Nordeste,1,2,1,3,1,5,2,0,5
2902906,BA,Nordeste,1,2,1,3,1,5,2,0,5
2903003,BA,Nordeste,1,2,3,0,2,0,5,7,3
2903102,BA,Nordeste,1,2,3,0,2,6,5,7,3
2903201,BA,Nordeste,1,0,1,3,1,5,4,1,4
2903235,BA,Nordeste,1,2,3,0,5,0,7,8,9
2903276,BA,Nordeste,1,0,0,1,0,2,6,6,1
2903300,BA,Nordeste,1,2,3,0,5,0,7,8,9
2903409,BA,Nordeste,1,2,1,3,2,6,5,7,3
2903508,BA,Nordeste,1,2,3,0,2,6,5,7,3
2903607,BA,Nordeste,1,2,1,3,1,5,2,0,3
2903706,BA,Nordeste,1,2,3,0,2,6,5,7,3
2903805,BA,Nordeste,1,2,1,3,2,5,2,0,3
2903904,BA,Nordeste,1,2,1,3,1,5,2,0,5
2903953,BA,Nordeste,1,2,3,0,2,6,5,7,3
2904001,BA,Nordeste,1,2,1,3,1,5,2,0,5
2904050,BA,Nordeste,1,2,1,3,1,5,2,0,5
2904100,BA,Nordeste,1,2,1,3,1,5,2,0,3
2904209,BA,Nordeste,1,2,3,0,5,0,7,8,3
2904308,BA,Nordeste,1,2,3,0,2,6,5,7,3
2904407,BA,Nordeste,1,2,3,0,2,6,5,7,3
2904506,BA,Nordeste,1,2,3,0,2,6,5,7,3
2904605,BA,Nordeste,0,0,0,1,0,3,4,1,4
2904704,BA,Nordeste,1,2,3,0,2,6,5,7,3
2904803,BA,Nordeste,1,2,3,0,2,6,5,7,3
2904852,BA,Nordeste,1,2,1,3,1,5,2,0,5
2904902,BA,Nordeste,1,2,1,3,1,5,2,0,5
2905008,BA,Nordeste,1,2,3,0,2,6,0,4,8
2905107,BA,Nordeste,1,2,3,0,5,0,7,8,9
2905156,BA,Nordeste,1,2,3,0,2,6,5,7,3
2905206,BA,Nordeste,1,0,0,1,0,3,4,1,4
2905305,BA,Nordeste,1,2,1,3,5,0,7,8,9
2905404,BA,Nordeste,1,0,1,3,1,5,2,0,1
2905503,BA,Nordeste,1,2,3,0,5,0,7,8,9
2905602,BA,Nordeste,1,2,3,0,1,6,2,0,3
2905701,BA,Nordeste,0,0,0,1,0,3,4,1,4
2905800,BA,Nordeste,1,2,1,3,1,5,2,0,5
2905909,BA,Nordeste,1,2,1,3,1,5,2,0,3
2906006,BA,Nordeste,1,0,1,3,1,5,2,0,5
2906105,BA,Nordeste,1,2,3,0,2,6,5,7,3
2906204,BA,Nordeste,1,2,3,0,5,0,7,8,9
2906303,BA,Nordeste,1,2,1,3,1,5,2,0,3
2906402,BA,Nordeste,1,2,3,0,2,6,5,7,3
2906501,BA,Nordeste,1,0,0,1,0,3,4,1,4
2906600,BA,Nordeste,1,2,3,0,2,6,5,7,0
2906709,BA,Nordeste,1,2,3,0,5,0,7,8,3
2906808,BA,Nordeste,1,2,1,3,1,5,2,0,5
2906824,BA,Nordeste,1,2,3,0,2,6,5,7,0
2906857,BA,Nordeste,1,2,3,0,2,6,5,7,3
2906873,BA,Nordeste,1,2,1,3,1,5,2,0,5
2906899,BA,Nordeste,1,2,3,0,2,6,5,7,3
2906907,BA,Nordeste,1,2,1,3,1,5,2,3,6
2907004,BA,Nordeste,0,1,3,0,2,6,0,7,0
2907103,BA,Nordeste,1,2,1,3,1,5,2,0,5
2907202,BA,Nordeste,1,2,1,3,1,5,2,0,5
2907301,BA,Nordeste,1,2,3,0,5,0,7,8,9
2907400,BA,Nordeste,1,2,3,0,2,6,5,7,0
2907509,BA,Nordeste,1,2,1,3,1,5,2,0,5
2907558,BA,Nordeste,1,2,3,0,2,6,5,7,3
2907608,BA,Nordeste,1,2,3,0,2,6,5,7,3
2907707,BA,Nordeste,1,2,1,3,2,5,2,0,3
2907806,BA,Nordeste,1,2,3,0,5,0,7,8,9
2907905,BA,Nordeste,1,2,1,3,1,5,2,0,3
2908002,BA,Nordeste,1,2,3,0,2,6,5,7,3
2908101,BA,Nordeste,1,2,1,2,2,6,1,3,6
2908200,BA,Nordeste,1,0,0,1,0,3,4,4,8
2908309,BA,Nordeste,1,2,3,0,5,0,7,8,9
2908408,BA,Nordeste,1,2,1,3,1,5,2,0,5
2908507,BA,Nordeste,0,0,0,1,0,2,6,6,1
2908606,BA,Nordeste,1,2,1,3,1,5,2,0,5
2908804,BA,Nordeste,1,2,1,3,1,5,2,0,5
2908903,BA,Nordeste,1,2,1,3,5,0,7,0,5
2909000,BA,Nordeste,1,2,3,0,2,6,5,7,0
2909109,BA,Nordeste,1,2,3,0,2,6,5,7,3
2909208,BA,Nordeste,1,2,3,0,5,0,7,8,3
2909307,BA,Nordeste,0,1,1,2,3,4,1,3,6
2909406,BA,Nordeste,1,2,3,0,2,6,5,7,3
2909505,BA,Nordeste,1,2,3,0,2,6,5,7,3
2909604,BA,Nordeste,1,2,1,3,1,5,2,0,5
2909703,BA,Nordeste,1,2,3,0,2,6,5,7,3
2909802,BA,Nordeste,1,2,1,3,1,5,2,0,5
2909901,BA,Nordeste,1,2,1,3,1,5,2,0,5
2910008,BA,Nordeste,1,2,3,0,5,0,7,8,3
2910057,BA,Nordeste,0,0,0,1,0,3,4,1,4
2910107,BA,Nordeste,1,2,3,0,2,6,5,7,0
2910206,BA,Nordeste,1,2,3,0,2,6,5,7,0
2910305,BA,Nordeste,1,2,3,0,5,0,7,8,9
2910404,BA,Nordeste,1,2,3,0,2,6,5,7,3
2910503,BA,Nordeste,1,2,1,3,1,5,2,0,5
2910602,BA,Nordeste,1,2,1,3,1,5,2,0,5
2910701,BA,Nordeste,1,2,1,3,1,5,2,0,5
2910727,BA,Nordeste,1,0,0,1,0,3,4,1,4
2910750,BA,Nordeste,1,2,1,2,3,4,1,3,6
2910776,BA,Nordeste,1,2,3,0,2,6,5,7,3
2910800,BA,Nordeste,1,0,0,1,0,3,4,1,4
2910859,BA,Nordeste,1,2,3,0,5,0,7,8,9
2910909,BA,Nordeste,1,2,1,3,2,6,5,7,5
2911006,BA,Nordeste,1,2,3,0,2,6,5,7,3
2911105,BA,Nordeste,0,1,2,2,3,4,1,3,6
2911204,BA,Nordeste,1,2,1,3,1,5,2,0,5
2911253,BA,Nordeste,1,2,3,0,5,0,7,8,9
2911303,BA,Nordeste,1,2,3,0,2,6,5,7,3
2911402,BA,Nordeste,1,2,1,3,1,5,2,3,6
2911501,BA,Nordeste,1,2,3,0,2,6,5,7,3
2911600,BA,Nordeste,1,2,1,3,1,5,2,0,5
2911659,BA,Nordeste,1,1,3,0,2,6,5,7,0
2911709,BA,Nordeste,0,0,0,1,0,3,4,1,4
2911808,BA,Nordeste,1,2,3,0,2,6,5,7,3
2911857,BA,Nordeste,1,2,3,0,2,6,5,7,3
2911907,BA,Nordeste,1,2,3,0,2,6,5,7,3
2912004,BA,Nordeste,1,2,3,0,2,6,5,7,3
2912103,BA,Nordeste,1,2,1,3,1,5,2,0,5
2912202,BA,Nordeste,0,1,2,2,3,4,1,3,6
2912301,BA,Nordeste,1,2,3,0,5,0,7,8,9
2912400,BA,Nordeste,1,2,1,0,2,6,5,7,3
2912509,BA,Nordeste,1,2,3,0,5,0,7,8,9
2912608,BA,Nordeste,1,2,3,0,5,0,7,8,9
2912707,BA,Nordeste,1,2,1,3,1,5,2,0,5
2912806,BA,Nordeste,0,0,0,1,0,2,6,6,1
2912905,BA,Nordeste,1,2,1,3,1,5,2,0,3
2913002,BA,Nordeste,1,2,1,3,1,5,2,0,5
2913101,BA,Nordeste,1,2,3,0,1,5,2,0,3
2913200,BA,Nordeste,1,2,1,3,1,3,4,4,8
2913309,BA,Nordeste,1,2,3,0,5,0,7,8,9
2913408,BA,Nordeste,1,2,3,0,2,6,5,7,3
2913457,BA,Nordeste,1,2,1,3,1,5,2,0,3
2913507,BA,Nordeste,1,2,1,3,1,5,2,0,3
2913606,BA,Nordeste,1,0,0,1,0,3,4,1,4
2913705,BA,Nordeste,1,2,1,3,1,5,2,0,5
2913804,BA,Nordeste,1,2,3,0,5,0,7,8,3
2913903,BA,Nordeste,1,2,1,3,1,5,2,0,5
2914000,BA,Nordeste,1,2,1,3,1,5,2,0,5
2914109,BA,Nordeste,1,2,3,0,2,6,5,7,3
2914208,BA,Nordeste,1,2,3,0,5,0,7,8,9
2914307,BA,Nordeste,1,2,3,0,5,0,7,8,9
2914406,BA,Nordeste,1,0,1,3,1,5,4,1,5
2914505,BA,Nordeste,1,2,1,3,1,5,2,0,5
2914604,BA,Nordeste,1,0,0,1,0,3,4,1,4
2914653,BA,Nordeste,1,2,1,3,1,5,2,0,5
2914703,BA,Nordeste,1,2,1,3,1,5,2,0,5
2914802,BA,Nordeste,1,0,1,1,0,3,4,1,4
2914901,BA,Nordeste,1,2,1,3,1,5,2,0,5
2915007,BA,Nordeste,1,2,1,3,1,5,2,0,5
2915106,BA,Nordeste,1,2,1,3,5,0,2,0,5
2915205,BA,Nordeste,1,0,0,1,0,2,6,6,1
2915304,BA,Nordeste,0,1,2,4,4,1,0,4,0
2915353,BA,Nordeste,1,2,1,3,2,5,2,0,3
2915403,BA,Nordeste,1,2,3,0,5,0,7,8,9
2915502,BA,Nordeste,1,2,1,3,1,5,2,0,5
2915601,BA,Nordeste,1,2,1,3,1,5,2,0,3
2915700,BA,Nordeste,1,2,3,0,2,6,5,7,3
2915809,BA,Nordeste,1,2,1,3,1,5,2,0,5
2915908,BA,Nordeste,1,2,3,0,2,6,2,0,3
2916104,BA,Nordeste,1,2,3,0,2,6,7,8,3
2916203,BA,Nordeste,1,2,3,0,5,0,7,8,9
2916302,BA,Nordeste,0,0,0,1,0,2,6,6,1
2916401,BA,Nordeste,1,0,1,3,1,3,4,1,4
2916500,BA,Nordeste,1,2,1,3,1,5,2,0,3
2916609,BA,Nordeste,1,2,3,0,2,6,5,7,3
2916708,BA,Nordeste,1,2,3,0,2,6,5,7,3
2916807,BA,Nordeste,1,2,3,0,2,6,5,7,3
2916856,BA,Nordeste,1,2,1,3,1,5,2,0,5
2916906,BA,Nordeste,1,2,3,0,5,0,7,8,9
2917003,BA,Nordeste,1,2,1,3,5,0,7,8,9
2917102,BA,Nordeste,1,2,3,0,2,6,5,7,0
2917201,BA,Nordeste,1,2,3,0,2,6,5,7,3
2917300,BA,Nordeste,1,2,1,3,1,5,2,0,5
2917334,BA,Nordeste,1,2,3,0,5,0,7,8,9
2917359,BA,Nordeste,0,1,2,2,3,4,1,3,6
2917409,BA,Nordeste,1,2,3,0,5,0,7,8,9
2917508,BA,Nordeste,1,0,1,1,1,3,4,1,4
2917607,BA,Nordeste,1,2,1,3,1,5,2,0,5
2917706,BA,Nordeste,1,0,1,3,1,5,2,0,1
2917805,BA,Nordeste,1,2,1,3,1,5,2,0,5
2917904,BA,Nordeste,1,2,1,3,1,5,2,3,6
2918001,BA,Nordeste,1,2,1,3,1,5,2,0,5
2918100,BA,Nordeste,1,2,1,3,1,5,2,0,3
2918209,BA,Nordeste,1,2,1,3,1,5,2,0,3
2918308,BA,Nordeste,1,2,3,0,2,6,5,7,3
2918357,BA,Nordeste,1,2,1,3,1,5,2,0,5
2918407,BA,Nordeste,1,0,1,3,1,5,2,1,4
2918506,BA,Nordeste,1,2,1,3,5,0,2,0,5
2918555,BA,Nordeste,1,2,3,0,5,0,7,8,9
2918605,BA,Nordeste,1,2,3,0,2,6,5,7,3
2918704,BA,Nordeste,1,2,3,0,5,0,7,8,9
2918803,BA,Nordeste,1,2,1,3,1,5,2,0,5
2918902,BA,Nordeste,0,1,2,2,3,4,1,2,2
2919009,BA,Nordeste,1,2,3,0,2,6,5,7,0
2919058,BA,Nordeste,1,2,3,0,5,0,7,8,9
2919108,BA,Nordeste,1,2,1,3,1,5,2,0,3
2919157,BA,Nordeste,1,2,3,0,2,6,5,7,3
2919207,BA,Nordeste,1,0,0,1,0,3,4,1,4
2919306,BA,Nordeste,1,2,1,3,1,5,2,0,5
2919405,BA,Nordeste,1,2,3,0,2,6,5,7,3
2919504,BA,Nordeste,1,2,1,3,1,5,2,0,5
2919553,BA,Nordeste,0,0,0,1,0,3,4,1,4
2919603,BA,Nordeste,1,2,1,3,5,0,7,8,9
2919702,BA,Nordeste,1,2,3,0,2,6,5,7,3
2919801,BA,Nordeste,1,2,1,3,1,5,2,0,5
2919900,BA,Nordeste,1,2,1,3,1,5,2,0,5
2919926,BA,Nordeste,0,0,0,4,4,1,0,4,8
2919959,BA,Nordeste,1,2,3,0,2,6,5,7,3
2920007,BA,Nordeste,1,2,3,0,2,6,5,7,3
2920106,BA,Nordeste,1,2,3,0,5,0,7,8,9
2920205,BA,Nordeste,1,2,3,0,2,6,5,7,3
2920304,BA,Nordeste,1,2,3,0,2,6,5,7,3
2920403,BA,Nordeste,1,2,1,3,1,5,2,0,3
2920452,BA,Nordeste,1,2,3,0,2,6,5,7,3
2920502,BA,Nordeste,1,0,0,1,0,3,4,1,1
2920601,BA,Nordeste,1,2,1,3,1,5,2,0,5
2920809,BA,Nordeste,1,2,1,3,1,5,2,0,5
2920908,BA,Nordeste,1,2,3,0,2,6,5,7,0
2921005,BA,Nordeste,1,0,0,1,5,3,4,1,4
2921054,BA,Nordeste,1,2,3,0,2,6,5,7,0
2921104,BA,Nordeste,1,2,3,0,2,6,5,7,3
2921203,BA,Nordeste,1,2,1,3,1,5,2,0,5
2921302,BA,Nordeste,1,2,3,0,2,6,5,7,0
2921401,BA,Nordeste,1,2,3,0,5,0,7,8,9
2921450,BA,Nordeste,1,2,1,3,1,5,2,0,3
2921500,BA,Nordeste,1,2,1,3,1,5,2,0,5
2921609,BA,Nordeste,1,2,3,0,5,0,7,8,9
2921708,BA,Nordeste,1,2,1,3,1,5,2,0,5
2921807,BA,Nordeste,1,2,3,0,2,6,5,7,3
2921906,BA,Nordeste,1,1,1,2,3,4,1,3,6
2922003,BA,Nordeste,0,0,0,1,0,2,6,6,1
2922052,BA,Nordeste,1,2,1,3,5,0,7,8,9
2922102,BA,Nordeste,1,2,1,3,5,0,7,8,9
2922201,BA,Nordeste,1,2,3,0,2,6,5,7,3
2922250,BA,Nordeste,1,2,3,0,2,6,5,7,3
2922300,BA,Nordeste,1,2,3,0,5,0,7,8,9
2922409,BA,Nordeste,1,2,1,3,1,5,2,0,5
2922607,BA,Nordeste,1,2,1,3,1,5,2,0,5
2922656,BA,Nordeste,1,2,1,3,1,5,2,0,5
2922706,BA,Nordeste,1,2,3,0,5,0,7,8,9
2922730,BA,Nordeste,1,2,3,0,5,0,7,8,9
2922755,BA,Nordeste,1,2,1,3,1,5,2,0,5
2922805,BA,Nordeste,1,2,3,0,2,6,5,7,3
2922854,BA,Nordeste,1,2,3,0,2,6,5,7,3
2922904,BA,Nordeste,1,2,1,3,1,5,2,0,3
2923001,BA,Nordeste,1,2,1,3,1,5,2,0,3
2923035,BA,Nordeste,1,2,3,0,5,0,7,8,9
2923050,BA,Nordeste,1,2,3,0,5,0,7,8,9
2923100,BA,Nordeste,1,2,1,3,1,5,2,0,5
2923209,BA,Nordeste,1,2,3,0,5,0,7,8,9
2923308,BA,Nordeste,1,2,3,0,5,0,7,8,9
2923357,BA,Nordeste,1,0,0,1,0,3,4,4,8
2923407,BA,Nordeste,1,2,3,0,5,0,7,8,9
2923506,BA,Nordeste,1,2,1,3,1,5,2,0,5
2923605,BA,Nordeste,1,2,3,0,2,6,5,7,3
2923704,BA,Nordeste,1,2,1,3,1,5,2,0,5
2923803,BA,Nordeste,1,2,3,2,3,4,1,3,6
2923902,BA,Nordeste,1,2,3,0,2,6,5,7,3
2924009,BA,Nordeste,1,0,0,1,0,3,4,1,4
2924058,BA,Nordeste,1,2,3,0,5,0,7,8,9
2924108,BA,Nordeste,1,2,1,3,1,5,2,0,5
2924207,BA,Nordeste,1,2,1,3,1,5,2,0,3
2924306,BA,Nordeste,1,2,3,0,2,6,5,7,3
2924405,BA,Nordeste,1,2,1,3,1,5,2,0,3
2924504,BA,Nordeste,1,2,1,3,1,6,5,7,3
2924603,BA,Nordeste,1,2,3,0,5,0,7,8,9
2924652,BA,Nordeste,1,2,3,0,5,0,7,8,9
2924678,BA,Nordeste,1,2,3,0,2,6,5,7,3
2924702,BA,Nordeste,1,2,3,0,2,6,5,7,3
2924801,BA,Nordeste,1,2,1,3,1,5,2,0,5
2924900,BA,Nordeste,1,2,3,0,5,0,7,8,3
